node,location,time,rules,primary,downsample,richness,links,connectance,diameter,complexity,distance,basal,top,generality,vulnerability,S1,S2,S4,S5
guild,Russia,5,maximal,false,false,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
guild,Russia,5,maximal,false,true,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
guild,Russia,1,minimum,true,false,3,2,0.2222222222222222,1,NaN,2.0,1.0,2.0,0.5773502691896258,1.1547005383792517,0.0,0.0,1.0,0.0
guild,Russia,1,minimum,true,true,3,2,0.2222222222222222,1,NaN,2.0,1.0,2.0,0.5773502691896258,1.1547005383792517,0.0,0.0,1.0,0.0
guild,Russia,1,minimum,false,false,3,2,0.2222222222222222,1,NaN,2.0,1.0,2.0,0.5773502691896258,1.1547005383792517,0.0,0.0,1.0,0.0
guild,Russia,1,minimum,false,true,3,2,0.2222222222222222,1,NaN,2.0,1.0,2.0,0.5773502691896258,1.1547005383792517,0.0,0.0,1.0,0.0
guild,Russia,2,minimum,true,false,9,20,0.24691358024691357,7,0.8991970402528607,3.0,1.0,1.0,2.1081851067789197,1.3017082793177759,1.0,0.0,6.0,0.0
guild,Russia,2,minimum,true,true,8,16,0.25,5,0.8293633121369596,3.0,4.0,1.0,2.5071326821120348,1.1952286093343936,0.0,0.0,0.0,0.0
guild,Russia,2,minimum,false,false,9,20,0.24691358024691357,7,0.8991970402528607,3.0,1.0,1.0,2.1081851067789197,1.3017082793177759,1.0,0.0,6.0,0.0
guild,Russia,2,minimum,false,true,8,18,0.28125,7,0.8849188907714429,3.0,2.0,0.0,2.3145502494313788,0.8864052604279183,1.0,0.0,1.0,0.0
guild,Russia,3,minimum,true,false,6,8,0.2222222222222222,3,0.9131328405244253,3.0,1.0,2.0,1.0327955589886446,1.2110601416389968,0.0,0.0,3.0,0.0
guild,Russia,3,minimum,true,true,5,7,0.28,3,0.91174234705578,3.0,1.0,1.0,1.140175425099138,0.8944271909999159,0.0,0.0,1.0,0.0
guild,Russia,3,minimum,false,false,6,8,0.2222222222222222,3,0.9131328405244253,3.0,1.0,2.0,1.0327955589886446,1.2110601416389968,0.0,0.0,3.0,0.0
guild,Russia,3,minimum,false,true,5,5,0.2,3,0.9926259722592594,3.0,2.0,1.0,1.224744871391589,0.7071067811865476,0.0,0.0,1.0,0.0
guild,Russia,4,minimum,true,false,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
guild,Russia,4,minimum,true,true,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
guild,Russia,4,minimum,false,false,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
guild,Russia,4,minimum,false,true,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
guild,Russia,5,minimum,true,false,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
guild,Russia,5,minimum,true,true,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
guild,Russia,5,minimum,false,false,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
guild,Russia,5,minimum,false,true,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
species,Russia,1,maximal,true,false,12,11,0.0763888888888889,1,NaN,2.0,1.0,11.0,0.28867513459481287,3.1754264805429413,0.0,0.0,55.0,0.0
species,Russia,1,maximal,true,true,12,11,0.0763888888888889,1,NaN,2.0,1.0,11.0,0.28867513459481287,3.1754264805429413,0.0,0.0,55.0,0.0
species,Russia,1,maximal,false,false,12,11,0.0763888888888889,1,NaN,2.0,1.0,11.0,0.28867513459481287,3.1754264805429413,0.0,0.0,55.0,0.0
species,Russia,1,maximal,false,true,12,11,0.0763888888888889,1,NaN,2.0,1.0,11.0,0.28867513459481287,3.1754264805429413,0.0,0.0,55.0,0.0
species,Russia,2,maximal,true,false,26,115,0.17011834319526628,21,0.862609466829383,4.0,1.0,4.0,6.487977046340881,3.3961516682630877,2.0,0.0,137.0,0.0
species,Russia,2,maximal,true,true,21,83,0.18820861678004536,19,0.8256740204803846,2.0,14.0,0.0,6.5990619824047,1.532194193834139,1.0,0.0,0.0,10.0
species,Russia,2,maximal,false,false,26,115,0.17011834319526628,21,0.862609466829383,4.0,1.0,4.0,6.487977046340881,3.3961516682630877,2.0,0.0,137.0,0.0
species,Russia,2,maximal,false,true,22,84,0.17355371900826447,19,0.8526997693273093,2.0,14.0,1.0,6.470713242767746,1.622354656674869,0.0,0.0,1.0,0.0
species,Russia,3,maximal,true,false,31,336,0.34963579604578565,23,0.7194782506161994,1.0,1.0,6.0,10.411841893387702,6.465790872963896,0.0,0.0,105.0,0.0
species,Russia,3,maximal,true,true,26,257,0.3801775147928994,23,0.8420534435010484,3.0,9.0,1.0,8.914379049948113,4.264522698515491,12.0,29.0,9.0,124.0
species,Russia,3,maximal,false,false,31,336,0.34963579604578565,23,0.7194782506161994,1.0,1.0,6.0,10.411841893387702,6.465790872963896,0.0,0.0,105.0,0.0
species,Russia,3,maximal,false,true,25,278,0.4448,23,0.7981281146135181,3.0,9.0,0.0,9.453041838477178,4.055038018728472,1.0,0.0,0.0,51.0
species,Russia,4,maximal,true,false,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
species,Russia,4,maximal,true,true,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
species,Russia,4,maximal,false,false,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
species,Russia,4,maximal,false,true,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
species,Russia,5,maximal,true,false,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
species,Russia,5,maximal,true,true,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
species,Russia,5,maximal,false,false,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
species,Russia,5,maximal,false,true,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
species,Russia,1,minimum,true,false,10,9,0.09,1,NaN,2.0,1.0,9.0,0.31622776601683794,2.8460498941515415,0.0,0.0,36.0,0.0
species,Russia,1,minimum,true,true,10,9,0.09,1,NaN,2.0,1.0,9.0,0.31622776601683794,2.8460498941515415,0.0,0.0,36.0,0.0
species,Russia,1,minimum,false,false,10,9,0.09,1,NaN,2.0,1.0,9.0,0.31622776601683794,2.8460498941515415,0.0,0.0,36.0,0.0
species,Russia,1,minimum,false,true,10,9,0.09,1,NaN,2.0,1.0,9.0,0.31622776601683794,2.8460498941515415,0.0,0.0,36.0,0.0
species,Russia,2,minimum,true,false,18,68,0.20987654320987653,13,0.8824038833175901,5.0,1.0,4.0,4.180565055468763,2.712835624246889,2.0,0.0,37.0,0.0
species,Russia,2,minimum,true,true,13,56,0.33136094674556216,12,0.7438847650229627,4.0,6.0,0.0,4.732592935953387,1.8432134703923735,0.0,0.0,0.0,0.0
species,Russia,2,minimum,false,false,18,68,0.20987654320987653,13,0.8824038833175901,5.0,1.0,4.0,4.180565055468763,2.712835624246889,2.0,0.0,37.0,0.0
species,Russia,2,minimum,false,true,15,56,0.24888888888888888,12,0.8161380854565936,4.0,6.0,1.0,4.431489054267791,1.98086080374405,0.0,0.0,1.0,0.0
species,Russia,3,minimum,true,false,28,291,0.3711734693877551,20,0.7011842232472122,1.0,1.0,6.0,9.023997987729146,6.65743408314559,0.0,0.0,66.0,0.0
species,Russia,3,minimum,true,true,21,213,0.48299319727891155,20,0.8265796075363053,2.0,6.0,0.0,7.438317782171682,3.335951352848454,4.0,13.0,0.0,46.0
species,Russia,3,minimum,false,false,28,291,0.3711734693877551,20,0.7011842232472122,1.0,1.0,6.0,9.023997987729146,6.65743408314559,0.0,0.0,66.0,0.0
species,Russia,3,minimum,false,true,21,222,0.5034013605442177,20,0.8214920846440128,2.0,6.0,0.0,7.507139459017853,3.41425582772335,0.0,9.0,0.0,51.0
species,Russia,4,minimum,true,false,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
species,Russia,4,minimum,true,true,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
species,Russia,4,minimum,false,false,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
species,Russia,4,minimum,false,true,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
species,Russia,5,minimum,true,false,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
species,Russia,5,minimum,true,true,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
species,Russia,5,minimum,false,false,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
species,Russia,5,minimum,false,true,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
trophic,Russia,1,maximal,true,false,4,3,0.1875,1,NaN,2.0,1.0,3.0,0.5,1.5,0.0,0.0,3.0,0.0
trophic,Russia,1,maximal,true,true,4,3,0.1875,1,NaN,2.0,1.0,3.0,0.5,1.5,0.0,0.0,3.0,0.0
trophic,Russia,1,maximal,false,false,4,3,0.1875,1,NaN,2.0,1.0,3.0,0.5,1.5,0.0,0.0,3.0,0.0
trophic,Russia,1,maximal,false,true,4,3,0.1875,1,NaN,2.0,1.0,3.0,0.5,1.5,0.0,0.0,3.0,0.0
trophic,Russia,2,maximal,true,false,14,43,0.2193877551020408,12,0.8884055731952104,4.0,1.0,1.0,3.5833865742701194,1.94003511920178,1.0,0.0,28.0,0.0
trophic,Russia,2,maximal,true,true,14,33,0.1683673469387755,11,0.8485402688777236,3.0,8.0,1.0,3.629094883070662,1.3363062095621219,0.0,0.0,0.0,6.0
trophic,Russia,2,maximal,false,false,14,43,0.2193877551020408,12,0.8884055731952104,4.0,1.0,1.0,3.5833865742701194,1.94003511920178,1.0,0.0,28.0,0.0
trophic,Russia,2,maximal,false,true,13,31,0.1834319526627219,10,0.8603712131891952,2.0,8.0,1.0,3.686426940784747,1.2608503439122303,0.0,0.0,0.0,0.0
trophic,Russia,3,maximal,true,false,13,38,0.22485207100591717,8,0.9105306785252448,1.0,1.0,3.0,3.2005608482873344,2.253202848596432,0.0,0.0,28.0,0.0
trophic,Russia,3,maximal,true,true,11,30,0.24793388429752067,8,0.8556699227015023,3.0,5.0,1.0,3.466724941235145,1.2720777563426766,0.0,0.0,1.0,0.0
trophic,Russia,3,maximal,false,false,13,38,0.22485207100591717,8,0.9105306785252448,1.0,1.0,3.0,3.2005608482873344,2.253202848596432,0.0,0.0,28.0,0.0
trophic,Russia,3,maximal,false,true,9,28,0.345679012345679,8,0.7899908087206801,3.0,5.0,0.0,3.7896056669673577,0.927960727138337,0.0,0.0,0.0,6.0
trophic,Russia,4,maximal,true,false,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
trophic,Russia,4,maximal,true,true,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
trophic,Russia,4,maximal,false,false,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
trophic,Russia,4,maximal,false,true,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
trophic,Russia,5,maximal,true,false,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
trophic,Russia,5,maximal,true,true,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
trophic,Russia,5,maximal,false,false,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
trophic,Russia,5,maximal,false,true,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
trophic,Russia,1,minimum,true,false,3,2,0.2222222222222222,1,NaN,2.0,1.0,2.0,0.5773502691896258,1.1547005383792517,0.0,0.0,1.0,0.0
trophic,Russia,1,minimum,true,true,3,2,0.2222222222222222,1,NaN,2.0,1.0,2.0,0.5773502691896258,1.1547005383792517,0.0,0.0,1.0,0.0
trophic,Russia,1,minimum,false,false,3,2,0.2222222222222222,1,NaN,2.0,1.0,2.0,0.5773502691896258,1.1547005383792517,0.0,0.0,1.0,0.0
trophic,Russia,1,minimum,false,true,3,2,0.2222222222222222,1,NaN,2.0,1.0,2.0,0.5773502691896258,1.1547005383792517,0.0,0.0,1.0,0.0
trophic,Russia,2,minimum,true,false,10,27,0.27,8,0.8966368399559519,5.0,1.0,1.0,2.4517567397911058,1.4944341180973264,1.0,0.0,6.0,0.0
trophic,Russia,2,minimum,true,true,8,21,0.328125,6,0.8421975140563078,3.0,3.0,0.0,2.669269563007828,1.3024701806293193,0.0,0.0,0.0,0.0
trophic,Russia,2,minimum,false,false,10,27,0.27,8,0.8966368399559519,5.0,1.0,1.0,2.4517567397911058,1.4944341180973264,1.0,0.0,6.0,0.0
trophic,Russia,2,minimum,false,true,10,25,0.25,7,0.876725933122842,4.0,3.0,1.0,2.6352313834736494,1.4337208778404378,0.0,0.0,1.0,0.0
trophic,Russia,3,minimum,true,false,10,25,0.25,5,0.9002701559126736,1.0,1.0,3.0,2.273030282830976,1.9578900207451218,0.0,0.0,10.0,0.0
trophic,Russia,3,minimum,true,true,8,18,0.28125,5,0.8320904541470592,2.0,3.0,1.0,2.5495097567963922,1.3887301496588271,0.0,0.0,0.0,1.0
trophic,Russia,3,minimum,false,false,10,25,0.25,5,0.9002701559126736,1.0,1.0,3.0,2.273030282830976,1.9578900207451218,0.0,0.0,10.0,0.0
trophic,Russia,3,minimum,false,true,8,19,0.296875,5,0.9242017248846033,1.0,1.0,1.0,2.326094212561969,1.3024701806293193,4.0,0.0,5.0,2.0
trophic,Russia,4,minimum,true,false,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
trophic,Russia,4,minimum,true,true,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
trophic,Russia,4,minimum,false,false,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
trophic,Russia,4,minimum,false,true,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
trophic,Russia,5,minimum,true,false,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
trophic,Russia,5,minimum,true,true,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
trophic,Russia,5,minimum,false,false,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
trophic,Russia,5,minimum,false,true,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
guild,Tibet,1,maximal,true,false,13,29,0.17159763313609466,11,0.890506205960155,3.0,1.0,1.0,3.244324432858252,2.1273554065179203,2.0,0.0,29.0,0.0
guild,Tibet,1,maximal,true,true,11,18,0.1487603305785124,10,0.8226512038875154,3.0,9.0,0.0,3.6680438185149122,0.504524979109513,0.0,0.0,0.0,0.0
guild,Tibet,1,maximal,false,false,13,29,0.17159763313609466,11,0.890506205960155,3.0,1.0,1.0,3.244324432858252,2.1273554065179203,2.0,0.0,29.0,0.0
guild,Tibet,1,maximal,false,true,11,19,0.15702479338842976,10,0.7700383209215784,3.0,9.0,0.0,3.849439156316387,0.46709936649691375,0.0,0.0,0.0,0.0
guild,Tibet,2,maximal,true,false,14,36,0.1836734693877551,11,0.8682493674424379,3.0,1.0,2.0,3.32159103939167,2.173769703826679,2.0,0.0,29.0,0.0
guild,Tibet,2,maximal,true,true,12,28,0.19444444444444445,10,0.8441499232494818,3.0,6.0,1.0,3.6762958960278906,1.1547005383792517,0.0,0.0,3.0,0.0
guild,Tibet,2,maximal,false,false,14,36,0.1836734693877551,11,0.8682493674424379,3.0,1.0,2.0,3.32159103939167,2.173769703826679,2.0,0.0,29.0,0.0
guild,Tibet,2,maximal,false,true,11,24,0.19834710743801653,10,0.8249394793877421,3.0,7.0,0.0,3.6828842452127604,0.8738628975053029,0.0,0.0,0.0,0.0
guild,Tibet,3,maximal,true,false,12,37,0.2569444444444444,10,0.8472634757041454,3.0,1.0,1.0,3.2879486097878807,2.1933093855190746,1.0,0.0,15.0,0.0
guild,Tibet,3,maximal,true,true,12,29,0.2013888888888889,9,0.849566346489454,3.0,6.0,2.0,3.3154825052206567,1.5642792899510294,0.0,0.0,3.0,10.0
guild,Tibet,3,maximal,false,false,12,37,0.2569444444444444,10,0.8472634757041454,3.0,1.0,1.0,3.2879486097878807,2.1933093855190746,1.0,0.0,15.0,0.0
guild,Tibet,3,maximal,false,true,12,28,0.19444444444444445,10,0.8626261834430214,4.0,5.0,1.0,3.1139957766460915,1.4354811251305468,1.0,0.0,1.0,0.0
guild,Tibet,4,maximal,true,false,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
guild,Tibet,4,maximal,true,true,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
guild,Tibet,4,maximal,false,false,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
guild,Tibet,4,maximal,false,true,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
guild,Tibet,5,maximal,true,false,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
guild,Tibet,5,maximal,true,true,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
guild,Tibet,5,maximal,false,false,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
guild,Tibet,5,maximal,false,true,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
guild,Tibet,1,minimum,true,false,12,26,0.18055555555555555,10,0.8984223712602847,3.0,1.0,1.0,2.979729497586632,1.9462473604038075,2.0,0.0,22.0,0.0
guild,Tibet,1,minimum,true,true,11,18,0.1487603305785124,10,0.8518494865847637,3.0,7.0,0.0,3.2022719207689803,0.504524979109513,1.0,1.0,0.0,20.0
guild,Tibet,1,minimum,false,false,12,26,0.18055555555555555,10,0.8984223712602847,3.0,1.0,1.0,2.979729497586632,1.9462473604038075,2.0,0.0,22.0,0.0
guild,Tibet,1,minimum,false,true,10,18,0.18,9,0.8602980003329442,3.0,6.0,0.0,3.32665998663324,0.6324555320336759,0.0,2.0,1.0,19.0
guild,Tibet,2,minimum,true,false,14,36,0.1836734693877551,11,0.8682493674424379,3.0,1.0,2.0,3.32159103939167,2.173769703826679,2.0,0.0,29.0,0.0
guild,Tibet,2,minimum,true,true,12,28,0.19444444444444445,11,0.8333339247540085,3.0,7.0,0.0,3.8455011101128007,0.8876253645985945,0.0,0.0,1.0,0.0
guild,Tibet,2,minimum,false,false,14,36,0.1836734693877551,11,0.8682493674424379,3.0,1.0,2.0,3.32159103939167,2.173769703826679,2.0,0.0,29.0,0.0
guild,Tibet,2,minimum,false,true,11,25,0.2066115702479339,10,0.85236181327265,3.0,6.0,0.0,3.635681754249376,0.7862453931068965,0.0,0.0,1.0,0.0
guild,Tibet,3,minimum,true,false,12,37,0.2569444444444444,10,0.8472634757041454,3.0,1.0,1.0,3.2879486097878807,2.1933093855190746,1.0,0.0,15.0,0.0
guild,Tibet,3,minimum,true,true,10,29,0.29,9,0.849566346489454,3.0,4.0,0.0,3.446415206816755,1.1972189997378648,0.0,2.0,1.0,8.0
guild,Tibet,3,minimum,false,false,12,37,0.2569444444444444,10,0.8472634757041454,3.0,1.0,1.0,3.2879486097878807,2.1933093855190746,1.0,0.0,15.0,0.0
guild,Tibet,3,minimum,false,true,10,30,0.3,9,0.7905408402182652,3.0,5.0,0.0,3.711842908553348,1.247219128924647,0.0,1.0,0.0,9.0
guild,Tibet,4,minimum,true,false,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
guild,Tibet,4,minimum,true,true,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
guild,Tibet,4,minimum,false,false,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
guild,Tibet,4,minimum,false,true,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
guild,Tibet,5,minimum,true,false,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
guild,Tibet,5,minimum,true,true,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
guild,Tibet,5,minimum,false,false,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
guild,Tibet,5,minimum,false,true,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
species,Tibet,1,maximal,true,false,90,284,0.03506172839506173,73,0.8811243327271953,3.0,1.0,16.0,11.761593478290445,6.923191949277573,25.0,0.0,2130.0,0.0
species,Tibet,1,maximal,true,true,73,134,0.02514543066241321,72,0.8947024875554178,3.0,70.0,0.0,9.762475919205094,0.726745000176529,0.0,0.0,0.0,0.0
species,Tibet,1,maximal,false,false,90,284,0.03506172839506173,73,0.8811243327271953,3.0,1.0,16.0,11.761593478290445,6.923191949277573,25.0,0.0,2130.0,0.0
species,Tibet,1,maximal,false,true,74,134,0.024470416362308255,73,0.8377286578288131,3.0,69.0,0.0,9.646740773585565,0.8053872662568291,0.0,0.0,1.0,276.0
species,Tibet,2,maximal,true,false,81,892,0.13595488492607835,64,0.7471825236512771,3.0,1.0,15.0,22.470254686563134,6.514395265795003,25.0,0.0,1120.0,0.0
species,Tibet,2,maximal,true,true,64,767,0.187255859375,62,0.4523915378240998,2.0,50.0,1.0,24.72097765281768,1.5684608520598926,0.0,0.0,0.0,16.0
species,Tibet,2,maximal,false,false,81,892,0.13595488492607835,64,0.7471825236512771,3.0,1.0,15.0,22.470254686563134,6.514395265795003,25.0,0.0,1120.0,0.0
species,Tibet,2,maximal,false,true,66,773,0.17745638200183655,64,0.4557056865829593,3.0,49.0,1.0,24.415483833335166,2.3972108890583756,1.0,0.0,1.0,36.0
species,Tibet,3,maximal,true,false,29,424,0.5041617122473246,26,0.658731131610149,3.0,1.0,1.0,11.715111709434613,4.909275427359407,3.0,0.0,24.0,0.0
species,Tibet,3,maximal,true,true,27,395,0.541838134430727,25,0.4782383997264286,3.0,9.0,0.0,12.28240814569968,3.9627898889171127,0.0,0.0,0.0,0.0
species,Tibet,3,maximal,false,false,29,424,0.5041617122473246,26,0.658731131610149,3.0,1.0,1.0,11.715111709434613,4.909275427359407,3.0,0.0,24.0,0.0
species,Tibet,3,maximal,false,true,26,392,0.5798816568047337,24,0.4569247583010154,2.0,9.0,1.0,12.201387058603057,3.1231148159883837,0.0,1.0,0.0,5.0
species,Tibet,4,maximal,true,false,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
species,Tibet,4,maximal,true,true,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
species,Tibet,4,maximal,false,false,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
species,Tibet,4,maximal,false,true,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
species,Tibet,5,maximal,true,false,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
species,Tibet,5,maximal,true,true,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
species,Tibet,5,maximal,false,false,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
species,Tibet,5,maximal,false,true,2,1,0.25,1,NaN,2.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
species,Tibet,1,minimum,true,false,87,272,0.035936054961025234,70,0.8844792811387147,3.0,1.0,16.0,11.40869170668426,6.747617318833522,25.0,0.0,1953.0,0.0
species,Tibet,1,minimum,true,true,70,142,0.028979591836734694,69,0.8015093273125218,3.0,66.0,0.0,10.120966082906602,0.7796585758035478,0.0,0.0,0.0,561.0
species,Tibet,1,minimum,false,false,87,272,0.035936054961025234,70,0.8844792811387147,3.0,1.0,16.0,11.40869170668426,6.747617318833522,25.0,0.0,1953.0,0.0
species,Tibet,1,minimum,false,true,71,139,0.027573894068637174,69,0.8485129176966287,3.0,65.0,1.0,9.827710995980862,0.8853832054670673,0.0,2.0,4.0,404.0
species,Tibet,2,minimum,true,false,81,892,0.13595488492607835,64,0.7471825236512771,3.0,1.0,15.0,22.470254686563134,6.514395265795003,25.0,0.0,1120.0,0.0
species,Tibet,2,minimum,true,true,64,764,0.1865234375,62,0.3810875340708727,2.0,50.0,1.0,24.7391951723935,1.5520084274030725,0.0,0.0,0.0,6.0
species,Tibet,2,minimum,false,false,81,892,0.13595488492607835,64,0.7471825236512771,3.0,1.0,15.0,22.470254686563134,6.514395265795003,25.0,0.0,1120.0,0.0
species,Tibet,2,minimum,false,true,66,769,0.17653810835629016,62,0.4449680961220004,2.0,51.0,2.0,24.41909241949984,2.5267335206511756,0.0,0.0,1.0,18.0
species,Tibet,3,minimum,true,false,29,424,0.5041617122473246,26,0.658731131610149,3.0,1.0,1.0,11.715111709434613,4.909275427359407,3.0,0.0,24.0,0.0
